staff_name,staff_id_anilist,staff_favorites_mal,staff_favorites_anilist,staff_favorites,anime_count,original_creator_count,director_count,original_character_design_count,staff_roles,anime_ids,anime_titles
"Miyoshi, Tomoki",152421,0,1,1,1,0,0,1,Original Character Design,37338,Chuukan Kanriroku Tonegawa
"Kawano, Kouichirou",162741,0,1,1,1,0,0,1,Original Character Design,58614,Teogonia
Mottsun*,172140,0,1,1,1,0,0,1,Original Character Design,34028,Idol Jihen
"Yamauchi, Shizu",182058,0,1,1,1,0,0,1,Original Character Design,37458,Kyoto Teramachi Sanjou no Holmes
Shimokoshi,185096,0,1,1,1,0,0,1,Original Character Design,41497,Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon
"Utsunomiya, Tsumire",186533,0,1,1,1,0,0,1,Original Character Design,56461,Hamidashi Creative
Peperon,188346,0,1,1,1,0,0,1,Original Character Design,60162,Akujiki Reijou to Kyouketsu Koushaku
"Sugihara, Masanori",189959,0,1,1,1,0,0,1,Original Character Design,147,Kimi ga Nozomu Eien
108-Gou,190538,0,1,1,1,0,0,1,Original Character Design,34464,Gijinka de Manabo!
"Mizuya, Misa",191100,0,1,1,1,0,0,1,Original Character Design,8934,Star Driver: Kagayaki no Takuto
"Mizuya, Hiroka",191101,0,1,1,1,0,0,1,Original Character Design,8934,Star Driver: Kagayaki no Takuto
Mecha-Roots,191196,0,1,1,1,0,0,1,Original Character Design,58197,Nyaight of the Living Cat
"Noai, Nioshi",194343,0,1,1,1,0,0,1,Original Character Design,42946,Kusoge tte Iuna! Animation
"Qing, Shizi",207775,0,1,1,1,0,0,1,Original Character Design,44411,Shi Ye Miao Yin
"Hutou, Kaori",210794,0,1,1,1,0,0,1,Original Character Design,48406,Re-Main
"Sawada, Shou",225253,0,1,1,1,0,0,1,Original Character Design,1806,Master Mosquiton '99
"Unagi, Zenzen",229566,0,1,1,1,0,0,1,Original Character Design,49353,Usamimi Bouken-tan: Sexual Harassment Shinagara Sekai wo Sukue
"Kanno, Hiroshi",235262,1,0,1,1,0,0,1,Original Character Design,1312,Chikyuu Bouei Kigyou Dai-Guard
"Nakajima, Fumiko",235431,0,1,1,1,0,0,1,Original Character Design,49184,Gunma-chan
"Kaida, Yuuji",237347,0,1,1,1,0,0,1,Original Character Design,20533,Z/X: Ignition
"Kazama, Eiji",244649,0,1,1,1,0,0,1,Original Character Design,17307,Dr. Typhoon
"Setsuda, Yukiji",244907,0,1,1,1,0,0,1,Original Character Design,60951,Kizetsu Yuusha to Ansatsu Hime
DOH250R,255873,0,1,1,1,0,0,1,Original Character Design,52244,Korashime 2: Kyouikuteki Depaga Shidou
"Araki, Shinji",257745,0,1,1,1,0,0,1,Original Character Design,8503,Fushigi Mahou Fun Fun Pharmacy
Udaka,261888,0,1,1,1,0,0,1,Original Character Design,42808,Shenmue the Animation
Mata,262746,0,1,1,1,0,0,1,Original Character Design,41497,Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon
okojo,262747,0,1,1,1,0,0,1,Original Character Design,41497,Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon
Masami,270126,1,1,1,1,0,0,1,Original Character Design,60157,Kanpekisugite Kawaige ga Nai to Konyaku Haki sareta Seijo wa Ringoku ni Urareru
"Sueoka, Masami",276584,0,1,1,1,0,0,1,Original Character Design,28377,Choujikuu Robo Meguru
"At, Y",292630,0,1,1,1,0,0,1,Original Character Design,14145,"Hanayaka Nari, Waga Ichizoku: Kinetograph"
"Shinonome, Kazuhiko",302972,1,0,1,1,0,0,1,Original Character Design,5194,Aneimo
"Mizutani, Megumi",322016,0,1,1,1,0,0,1,Original Character Design,10740,Pokemon Movie 14 Black: Victini to Shiroki Eiyuu Reshiram
"Inami, Yuu",344279,0,1,1,1,0,0,1,Original Character Design,59744,Maebashi Witches
"Takaboshi, Asako",97627,0,1,1,1,0,0,1,Original Character Design,4551,Hakushaku to Yousei
"Madara, Sai",98929,0,1,1,1,0,0,1,Original Character Design,590,Kage kara Mamoru!
"Ko, Ya Sung",99507,0,1,1,1,0,0,1,Original Character Design,1230,Innocent Venus
"Wen, Sayling",265665,0,0,0,9,9,0,0,Original Story|Original Creator,9806|11835|11841|15905|29935|29937|33278|36732|37566,Qin Shi Mingyue: Bai Bu Fei Jian|Qin Shi Mingyue: Zhu Zi Bai Jia|Qin Shi Mingyue: Ye Jin Tianming|Qin Shi Mingyue: Wanli Changcheng|Qin Shi Mingyue Special: Kong Shan Niao Yu|Qin Shi Mingyue Special: Luosheng Tangxia|Qin Shi Mingyue Special: Di Zi Jiang Xi|Qin Shi Mingyue: Tian Xing Jiu Ge|Qin Shi Mingyue Special: Yizhe Rushi
"Cangtian, Ni",246644,0,0,0,7,7,0,0,Original Story,36291|36790|36791|37894|37895|37896|51623,Ling Yu|Ling Yu 2nd Season|Ling Yu 3rd Season|Ling Yu 4th Season|Ling Yu 5th Season|Ling Yu 6th Season|Wan Yu Zhi Wang
"Umatani, Kurari",149068,0,0,0,6,6,0,0,Original Creator,27727|31417|35182|37036|59406|61239,Binan Koukou Chikyuu Bouei-bu Love!|Binan Koukou Chikyuu Bouei-bu Love! Love!|Binan Koukou Chikyuu Bouei-bu Love! Love! Love!|Binan Koukou Chikyuu Bouei-bu Happy Kiss!|Binan Koukou Chikyuu Bouei-bu Eternal Love!|Binan Koukou Chikyuu Bouei-bu Haikara!
"Kuruneko, Yamato",121587,0,0,0,5,5,0,0,Original Creator,6604|9013|17749|17753|35239,Kuruneko|Kuruneko 2nd Season|Kuruneko: Kurunekobin|Kuruneko: Nyaalock Holmes no Bouken|Kuruneko (ONA)
Fujiwara,171701,0,0,0,3,5,0,0,Original Story|Original Creator,37008|38669|43771,Tsukipro The Animation 2|Tsukiuta. The Animation 2|Vazzrock The Animation
"Shigeno, Naoki",119633,0,0,0,4,4,0,0,Original Creator,32829|34283|34978|37126,Nobunaga no Shinobi|Nobunaga no Shinobi: Nobunaga to Minarai Shinobi|Nobunaga no Shinobi: Ise Kanegasaki-hen|Nobunaga no Shinobi: Anegawa Ishiyama-hen
"Hoshi, Takashi",119684,0,0,0,4,4,0,0,Original Story,28221|31070|37346|49495,Etotama|Etotama Specials|Etotama: Nyankyaku Banrai|Etotama: Nyankyaku Banrai - Etotama Pretty Gekijou
"Hinata, Rin",121865,0,0,0,4,4,0,0,Original Creator,30375|33033|33362|36536,Starmyu|Starmyu OVA|Starmyu 2nd Season|Starmyu 3rd Season
"Yun, Tiankong",126932,0,0,0,4,4,0,0,Original Story,39080|40062|40966|41884,Ling Jian Zun|Ling Jian Zun 2nd Season|Ling Jian Zun 3rd Season|Ling Jian Zun 4th Season
"Bixia, Guowang",243617,0,0,0,4,4,0,0,Original Story,32094|33019|42132|44073,Reikenzan: Hoshikuzu-tachi no Utage|Reikenzan: Eichi e no Shikaku|Benghuai Xinghe|Ni Zhenshi Ge Tiancai
"Xiao, Ding",254752,0,0,0,4,4,0,0,Original Story,49759|58509|59762|61784,Zhu Xian|Zhu Xian 2nd Season|Tian Ying|Zhu Xian 3rd Season
"Kambayashi, Chouhei",103501,0,0,0,3,3,0,0,Original Creator,1080|1515|2679,Sentou Yousei Yukikaze|Sentou Yousei Shoujo Tasukete! Mave-chan|Teki wa Kaizoku: Neko-tachi no Kyouen
"Mucho, Besame",107414,0,0,0,3,3,0,0,Original Creator,489|3449|8115,Kamichu!|Kamichu! Specials|Uchuu Show e Youkoso
Gree,116145,0,0,0,3,3,0,0,Original Creator,14333|17681|32595,Tanken Driland|Zettai Bouei Leviathan|Seisen Cerberus: Ryuukoku no Fatalités
"Nagatoshi, Yasunari",121393,0,0,0,3,3,0,0,Original Creator,2566|34817|41686,Uchuujin Tanaka Tarou|Zo Zo Zo Zombie-kun|Zo Zo Zo Zombie-kun (TV)
"Enomoto, Kaisei",125046,0,0,0,3,3,0,0,Original Story,50421|54684|58779,Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming|Soushoku Dragon Chokotto|Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming 2nd Season
"Miyagawa, Satoshi",128587,0,0,0,3,3,0,0,Original Creator,36267|37988|39115,Uchuu Senkan Tiramisù|Uchuu Senkan Tiramisù II|Uchuu Senkan Tiramisù II Specials
"Takeuchi, Aoi",129964,0,0,0,3,3,0,0,Original Story|Original Creator,1644|2453|23855,Princess Rouge|Dennou Sentai Voogie's★Angel|Dennou Sentai Voogie's★Angel Gaiden: Susume! Super★Angels!
"Ren, Yuan",175844,0,0,0,3,3,0,0,Original Story,42284|44071|50406,Yuan Long|Yuan Long 2nd Season|Yuan Long 3rd Season
"Ge, Chunqing Xili",190498,0,0,0,3,3,0,0,Original Story,42267|51457|56439,Dubu Xiaoyao|Wu Ying Sanqian Dao|Wu Ying Sanqian Dao 2nd Season
"Jansson, Lars",220116,0,0,0,3,3,0,0,Original Creator,2150|2313|5712,Tanoshii Muumin Ikka|Muumindani no Suisei|Tanoshii Muumin Ikka Bouken Nikki
"Creation, Jam",239239,0,0,0,3,3,0,0,Original Creator,3461|21545|21547,Gensou Jotan Ellcia|Choubakumatsu Shounen Seiki Takamaru|Shin Choubakumatsu Shounen Seiki Takamaru
"Chunjie, Wo Ben",247012,0,0,0,3,3,0,0,Original Story,44047|49170|51520,Tian Huang Zhan Shen|Xinghe Zhizun|Xinghe Zhizun 2nd Season
"Pagot, Marco",249725,0,0,0,3,3,0,0,Original Creator|Original Story,3313|6674|10774,Montana Jones|Reporter Blues|Soccer Fever
"Pagot, Gi",249726,0,0,0,3,3,0,0,Original Creator|Original Story,3313|6674|10774,Montana Jones|Reporter Blues|Soccer Fever
"Kim, Soo-jung",392943,0,0,0,3,3,0,0,Original Creator,16570|17086|17088,Agigongryong Doolie (Movie)|Agigongryong Doolie (1988)|Agigongryong Doolie
"Bi, Shuiyu",249153,0,0,0,2,3,0,0,Original Creator|Original Story,50429|59181,Aiyou de Mishi|Long Zhong Ren
"Awazu, Jun",158676,0,0,0,2,2,2,0,Original Creator|Director,3070|8297,Wakusei Daikaiju Negadon|Planzet
"Kayoko, Ebina",105253,0,0,0,2,2,0,0,Original Creator,2753|17493,Ushiro no Shoumen Daare|Ashita Genki ni Nare!: Hanbun no Satsumaimo
Ikoma,116339,0,0,0,2,2,0,0,Original Creator,17821|42145,Stella Jogakuin Koutou-ka C³-bu|Hulaing Babies Aratame: Staying Babies
Kira,116695,0,0,0,2,2,0,0,Original Creator,1617|3182,Massugu ni Ikou.|Massugu ni Ikou. 2nd Season
"Kageyama, Reiichi",119921,0,0,0,2,2,0,0,Original Creator,33244|34999,Kiitarou Shounen no Youkai Enikki|Kiitarou Shounen no Youkai Enikki: Jonan no Saijitsu
"Asai, Ryou",120049,0,0,0,2,2,0,0,Original Creator,32483|34548,Cheer Danshi!!|Cheer Danshi!! Specials
Wuzui,124955,0,0,0,2,2,0,0,Original Story,36996|37058,Jian Wangchao|Jian Wangchao 2
"Hatakenaka, Megumi",159205,0,0,0,2,2,0,0,Original Creator,49284|60378,Shabake (ONA)|Shabake
"Wenhua, Xian Man",162571,0,0,0,2,2,0,0,Original Creator,50411|51645,Xiao Mo Tou Baolu La!|Xiao Mo Tou Baolu La! 2
"Okamura, Yachiyo",162980,0,0,0,2,2,0,0,Original Story,59049|60357,Maarui Kanojo to Zannen na Kareshi|Maarui Kanojo to Zannen na Kareshi 2nd Season
"Fang, Xiang",163399,0,0,0,2,2,0,0,Original Story,51278|51392,Ka Tu|Shi Shi Chuanshuo
"Wakagi, Efu",164186,0,0,0,2,2,0,0,Original Creator,13177|13179,Little Charo|Little Charo 2
"Iwasaki, Ken",164189,0,0,0,2,2,0,0,Original Story,55194|59175,Ooi! Tonbo|Ooi! Tonbo 2nd Season
"Hui, Shan",167474,0,0,0,2,2,0,0,Original Story,54772|55762,"Ququ Bucai, Zaixia Yeguai|Ququ Bucai, Zaixia Yeguai 2nd Season"
"Aotian, Wuhen",172147,0,0,0,2,2,0,0,Original Story,55739|57877,Wuhang Zhanshen|Sheng Zu
RC,173357,0,0,0,2,2,0,0,Original Creator,38742|50240,Da Li Si Rizhi|Da Li Si Rizhi 2nd Season
"Sandao, Liujie",174024,0,0,0,2,2,0,0,Original Story,52522|56717,Xianwu Zhuan|Xianwu Zhuan 2nd Season
Headroom,182257,0,0,0,2,2,0,0,Original Story,1643|2714,Sailor Victory|Sotsugyou: Graduation
"Hashiguchi, Ikuo",182735,0,0,0,2,2,0,0,Original Creator,23151|27741,Shounen Hollywood: Holly Stage for 49|Shounen Hollywood: Holly Stage for 50
"Oishi, Remy",182913,0,0,0,2,2,0,0,Original Story,59505|60094,Kankin Kuiki Level X|Kankin Kuiki Level X 2nd Season
"Takeshima, Shou",187664,0,0,0,2,2,0,0,Original Story|Original Creator,1355|10466,Makyuu Senjou|Phantom Yuusha Densetsu
"Fujii, Odeko",194047,0,0,0,2,2,0,0,Original Creator,43001|53079,Youjo Shachou|Youjo Shachou R
"Guan, Yue",205575,0,0,0,2,2,0,0,Original Story,55732|58551,Bu Xing Si: Yuanqi|Hui Ming: Fenghuo San Yue
"Yu, Qi Du",222747,0,0,0,2,2,0,0,Original Creator,30412|33357,Shi Xiong|Wo Jiao Bai Xiaofei
"Miyagawa, Taiga",226075,0,0,0,2,2,0,0,Original Creator,42805|57945,Tasuuketsu: Judgement Assizes|Tasuuketsu
"Kageyama, Tamio",236044,0,0,0,2,2,0,0,Original Creator,2055|41325,Coo: Tooi Umi kara Kita Coo|Kageyama Tamio no Double Fantasy
"Lao, Zhu",243570,0,0,0,2,2,0,0,Original Story,44389|51197,Zi Chuan|Zi Chuan: Yincang Hudong Ju
"Yue, Cang",243807,0,0,0,2,2,0,0,Original Story,42794|50280,Jing: Shuang Cheng - Feng Qi Pian|Jing: Shuang Cheng
"Erdong, Shuishou",246666,0,0,0,2,2,0,0,Original Story,41917|59180,Min Diao Ju Yi Wen Lu|Bai Fa Shen La
"Wu, You",246795,0,0,0,2,2,0,0,Original Story,48684|52765,Wan Jie Du Zun|Wan Jie Du Zun 2nd Season
"Xiangjiao, Fennu De",256685,0,0,0,2,2,0,0,Original Story,54875|59178,Zhui Xu|Zhui Xu 2nd Season
"Yamamoto, Terry",259219,0,0,0,2,2,0,0,Original Creator,2749|2750,Heisei Inu Monogatari Bow|Heisei Inu Monogatari Bow Movie
"Mizuho, Shuushi",260479,0,0,0,2,2,0,0,Original Creator,23353|24089,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!|High School Jingi
"Kubota, Keigo",265769,0,0,0,2,2,0,0,Original Story,50694|61926,Summer Pockets|Summer Pockets Movie
"Yadama, Shirou",273218,0,0,0,2,2,0,0,Original Creator,2280|24877,Hare Tokidoki Buta (TV)|Hare Tokidoki Buta
"Kotsu, Kotsu",274038,0,0,0,2,2,0,0,Original Story,55894|56869,Bokura no Ame-iro Protocol|Bokura no Ame-iro Protocol Mini Anime
"Kanbe, Toshie",305327,0,0,0,2,2,0,0,Original Creator,9303|29207,Noel no Fushigi na Bouken|Jeremy no Ki
"Zhu, Zeguang",308120,0,0,0,2,2,0,0,Original Story,55014|59765,Yishi Du Zun|Yishi Du Zun 2nd Season
"Xiami, Zhishi Xiao",308195,0,0,0,2,2,0,0,Original Story,54631|60235,Dan Dao Zongshi|Wu Ni
"KITSUNE, Team",309591,0,0,0,2,2,0,0,Original Creator,55894|56869,Bokura no Ame-iro Protocol|Bokura no Ame-iro Protocol Mini Anime
Marie de la Ramée,312995,0,0,0,2,2,0,0,Original Creator,2623|2624,"Flanders no Inu (Movie)|Flanders no Inu, Boku no Patrasche"
Umika,342885,0,0,0,2,2,0,0,Original Story,58985|60425,0-saiji Start Dash Monogatari|0-saiji Start Dash Monogatari Season 2
"Mizuno, Takashi",356651,0,0,0,2,2,0,0,Original Story,22745|25437,Brothers Conflict: Setsubou|Brothers Conflict OVA
"Beer, Hans de",361636,0,0,0,2,2,0,0,Original Creator,25027|25029,"Little Polar Bear: Shirokuma-kun, Doko e?|Little Polar Bear: Shirokuma-kun, Fune ni Noru"
"Aihara, Hiroyuki",365468,0,0,0,2,2,0,0,Original Story,9339|34755,Kuma no Gakkou: Jackie to Katie|Kuma no Gakkou: Patissier Jackie to Ohisama no Sweets
"Momose, Takeaki",97223,0,0,0,2,2,0,0,Original Creator,576|783,Magikano|Miami Guns
"Sakurano, Minene",98058,0,0,0,2,2,0,0,Original Creator,626|660,Mamotte Shugogetten!|Denshin Mamotte Shugogetten
"Tani, Kikuhide",99666,0,0,0,2,2,0,0,Original Story|Original Creator,1573|5828,Kishin Douji Zenki|Kishin Douji Zenki Gaiden: Anki Kitan
t.o.L,368899,0,0,0,3,1,2,1,Director|Original Creator|Original Character Design,2033|8079|31476,Tamala 2010: A Punk Cat in Space|Tamala 2010: A Punk Cat in Space OVA|Wake up!! Tamala
"Zhang, Yixing",182505,0,0,0,2,1,2,0,Director|Original Story,52754|52755,Alita De Shi Lian|Alita De Shui Gian Gushi
"Lee, Hyeon-Se",104586,0,0,0,1,1,1,0,Original Creator|Director,4567,Armageddon
"Matsubara, Toshikazu",105972,0,0,0,1,1,1,0,Original Creator|Director,1220,Hoshizora Kiseki
"Ma, Wing-shing",114619,0,0,0,1,1,1,0,Original Creator|Director,29961,Feng Ji Yun Nu
"Motoigi, Hiroaki",148813,0,0,0,1,1,1,0,Original Creator|Director,6061,Maryuu Senki
"Kotani, Junya",238195,0,0,0,1,1,1,0,Original Creator|Director,42906,Zetsubou no Kaibutsu
"Hanai, Aiko",252813,0,0,0,1,1,1,0,Original Creator|Director,19923,Anata ga Furikaeru Toki
"Usuike, Saishi",382165,0,0,0,1,1,1,0,Original Creator|Director,36254,Jukujo Shigan
"Toriyama, Kuro",191590,0,0,0,2,1,0,1,Original Creator|Original Character Design,388|53848,Capeta|Megumi no Daigo: Kyuukoku no Orange
"Mizuki, Ken",207761,0,0,0,2,1,0,2,Original Creator|Original Character Design,2096|13299,Sequence|Houkago no Tinker Bell
"Nakajou, Kentaro",246112,0,0,0,2,1,0,1,Original Creator|Original Character Design,3870|10304,Kick no Oni|Shin Karate Jigoku-hen
"Hirai, Mari",100611,0,0,0,1,1,0,0,Original Creator,1036,Kashou no Tsuki: Aki Kyougen
"Kaibara, Rei",100636,0,0,0,1,1,0,0,Original Story,476,Ginban Kaleidoscope
"Batow, Zhiemay",100778,0,0,0,1,1,0,0,Original Creator,6447,Break-Age
"Shitou, Ryouko",100818,0,0,0,1,1,0,0,Original Creator,12795,Yajikita Gakuen Douchuuki
"Kaneko, Osamu",100899,0,0,0,1,1,0,0,Original Creator,8664,"Slime Boukenki: Umi da, Yeah!"
Hirarin,101789,0,0,0,1,1,0,0,Original Creator,15813,Majokko Shimai no Yoyo to Nene
"Yasunaga, Kouichirou",101844,0,0,0,1,1,0,0,Original Creator,2422,Kenritsu Chikyuu Boueigun
"Mukudori, Nemu",102261,0,0,0,1,1,0,0,Original Creator,646,Haunted Junction
"Ishiwata, Osamu",102901,0,0,0,1,1,0,0,Original Creator,9177,Burning Blood
"Hagin, Yi",103277,0,0,0,1,1,0,0,Original Story,5226,Souten Kouro
"Kimura, Naomi",104008,0,0,0,1,1,0,0,Original Creator,4531,Dark Cat
"Takekawa, Sei",104151,0,0,0,1,1,0,0,Original Creator,1777,Kaze no Tairiku
"Nunoura, Tsubasa",104555,0,0,0,1,1,0,0,Original Creator,2075,Kiko-chan Smile
"Inaba, Soohee",104781,0,0,0,1,1,0,0,Original Creator,18389,Heisei Policemen!!
"Okamoto, Hotaru",104782,0,0,0,1,1,0,0,Original Creator,1029,Omoide Poroporo
"Tone, Yuko",104783,0,0,0,1,1,0,0,Original Creator,1029,Omoide Poroporo
"Watanabe, Kozy",105899,0,0,0,1,1,0,0,Original Creator,611,Platonic Chain
"Oda, Tobira",106077,0,0,0,1,1,0,0,Original Creator,17703,Danchi Tomoo
"Kawata, Yuushi",106272,0,0,0,1,1,0,0,Original Story,31018,DD Hokuto no Ken 2 Ichigo Aji+
"Nanbara, Ken",106999,0,0,0,1,1,0,0,Original Creator,746,Papa to Kiss in the Dark
"Tora, Yasu",107145,0,0,0,1,1,0,0,Original Creator,17397,Cyclops Shoujo Saipuu
Yoshitani,107317,0,0,0,1,1,0,0,Original Creator,7597,"Boku, Otaryman."
"Iwata, Hiroki",107356,0,0,0,1,1,0,0,Original Creator,1588,Mamoru-kun ni Megami no Shukufuku wo!
"McCay, Winsor",107580,0,0,0,1,1,0,0,Original Creator,2286,Little Nemo
"Iwatani, Tenho",108605,0,0,0,1,1,0,0,Original Creator,20453,Mikosuri Han-Gekijou
"Wolfman, Marv",108951,0,0,0,1,1,0,0,Original Creator,6920,Blade
"Kiyoshi, Saya",108999,0,0,0,1,1,0,0,Original Creator,27709,Saki Biyori Animation
"Fuyuki, Rurika",109971,0,0,0,1,1,0,0,Original Creator,22271,Aries: Shinwa no Seizakyuu
"Kikuta, Hiroyuki",110265,0,0,0,1,1,0,0,Original Creator,3568,Ganbarist! Shun
Uzu,110887,0,0,0,1,1,0,0,Original Creator,13141,Shiba Inuko-san
"Sugita, Kei",111419,0,0,0,1,1,0,0,Original Creator,13349,Chouyaku Hyakuninisshu: Uta Koi.
"Tatsuki, Ruu",111551,0,0,0,1,1,0,0,Original Creator,12021,Poyopoyo Kansatsu Nikki
"Miyama, Kunoe",112003,0,0,0,1,1,0,0,Original Creator,13673,Otome Nadeshiko Koi Techou
"Nagakubo, Takakazu",113089,0,0,0,1,1,0,0,Original Creator,3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki
"Yamasaki, Juuzou",113781,0,0,0,1,1,0,0,Original Story,5473,Tsuri Baka Nisshi
"Nakaima, Tsuyoshi",114343,0,0,0,1,1,0,0,Original Creator,12899,Ucchare Goshogawara
"Kiuchi, Kazumasa",114365,0,0,0,1,1,0,0,Original Creator,9837,Emblem Take 2
"Seta, Hinako",114597,0,0,0,1,1,0,0,Original Creator,25859,Re-Kan!
GJK,114659,0,0,0,1,1,0,0,Original Story,159,Boukyaku no Senritsu
"Santou, Yuka",115679,0,0,0,1,1,0,0,Original Creator,17849,Sparrow's Hotel
"Wong, Alfonso",116023,0,0,0,1,1,0,0,Original Creator,30095,Qi Cai Lao Fu Zi
"Kine, Naoto",116043,0,0,0,1,1,0,0,Original Creator,1116,Junkers Come Here
"Nakamura, Usagi",116281,0,0,0,1,1,0,0,Original Creator,2409,Gokudou-kun Manyuuki
"Shiba, Fumiko",116289,0,0,0,1,1,0,0,Original Creator,4086,Mukamuka Paradise
"Wilson, Budge",116675,0,0,0,1,1,0,0,Original Creator,5494,Konnichiwa Anne: Before Green Gables
Medetai,116761,0,0,0,1,1,0,0,Original Creator,9900,Hamster Club
"Nagai, Noriaki",117245,0,0,0,1,1,0,0,Original Creator,3053,Ganbare! Kickers
"Sugita, Shigemichi",117877,0,0,0,1,1,0,0,Original Story,19115,Giovanni no Shima
"Kasahara, Rin",118245,0,0,0,1,1,0,0,Original Creator,27559,Mellow
"Ibuki, Hideaki",118261,0,0,0,1,1,0,0,Original Story,1226,Seihou Tenshi Angel Links
"Kaizu, Ken",118396,0,0,0,1,1,0,0,Original Creator,20469,Himeyuri
"Kawashigi, Ougyo",118443,0,0,0,1,1,0,0,Original Creator,23121,Jinsei
"Matsumoto, Itsuki",118524,0,0,0,1,1,0,0,Original Creator,21649,Mitsuwano
"Kosugi, Koutarou",118563,0,0,0,1,1,0,0,Original Creator,22189,"Futsuu no Joshikousei ga ""Locodol"" Yattemita."
"Nakamura, Yuuhi",118680,0,0,0,1,1,0,0,Original Creator,49806,Inzai Aru Aru Monogatari
MONTWO,119295,0,0,0,1,1,0,0,Original Creator,31530,Classroom☆Crisis: Tabi no Haji wa Uwanuri
"Huang, Xiao Da",119484,0,0,0,1,1,0,0,Original Creator,59977,Hu He Yao Shi Lu
"Tong, Yao",119523,0,0,0,1,1,0,0,Original Creator,29087,Wangpai Yushi
"Fujimoto, Hitomi",119533,0,0,0,1,1,0,0,Original Creator,31221,Tantei Team KZ Jiken Note
"Sumitaki, Ryou",119536,0,0,0,1,1,0,0,Original Creator,31221,Tantei Team KZ Jiken Note
"Oosawa, Arimasa",119786,0,0,0,1,1,0,0,Original Story,2737,Kouryuu no Mimi: Mina no Shou
"Asai, Labo",120337,0,0,0,1,1,0,0,Original Story,33889,Saredo Tsumibito wa Ryuu to Odoru
"Matsushita, Kouichiro",121577,0,0,0,1,1,0,0,Original Creator,35235,Hitorigurashi no Shougakusei
Natural-Rain,121772,0,0,0,1,1,0,0,Original Creator,35114,Clione no Akari
Rakugaki,122516,0,0,0,1,1,0,0,Original Creator,44072,Ba Ma Laizi Er Ciyuan
"Jun, Guang Xian",122603,0,0,0,1,1,0,0,Original Creator,37106,Kitsune no Koe
"Ran, Jiao",122856,0,0,0,1,1,0,0,Original Story,33969,Shuangsheng Lingtan
"Yu, Zhi",122857,0,0,0,1,1,0,0,Original Story,33969,Shuangsheng Lingtan
Yanai,123087,0,0,0,1,1,0,0,Original Creator,36397,Shiyan Pin Jiating
"Chocolate, Koudai",123227,0,0,0,1,1,0,0,Original Creator,37207,Zuori Qing Kong
"Terashima, Yu",123381,0,0,0,1,1,0,0,Original Story,5217,Goal FH: Field Hunter
"Asakura, Kaworu",123759,0,0,0,1,1,0,0,Original Story,33839,Alice in Deadly School
"Kobako, Hanato",124347,0,0,0,1,1,0,0,Original Creator,3844,Apache Yakyuugun
"Bai, Xiao",124948,0,0,0,1,1,0,0,Original Creator,33985,Bloodivores
"Yamakawa, Souji",126363,0,0,0,1,1,0,0,Original Creator,4597,Kouya no Shounen Isamu
Atamoto,126792,0,0,0,1,1,0,0,Original Creator,36979,Tanuki to Kitsune
"Hayashi, Seiji",127355,0,0,0,1,1,0,0,Original Creator,38881,Jimoto ga Japan
"Kusumoto, Tetsu",129371,0,0,0,1,1,0,0,Original Creator,25815,Yokohama Bakkure-tai
"Kokose, Mitsuki",129579,0,0,0,1,1,0,0,Original Creator,38678,Kimi no Matsu Mirai (Basho) e
"Tanami, Yasuo",129833,0,0,0,1,1,0,0,Original Creator,3433,Go-Q-Choji Ikkiman
"PlayArt, NHN",132547,0,0,0,1,1,0,0,Original Creator,53762,#Compass 2.0: Sentou Setsuri Kaiseki System
"Mafune, Kana",133128,0,0,0,1,1,0,0,Original Creator,50285,On Air Dekinai!
"Kawada, Akihiro",133251,0,0,0,1,1,0,0,Original Story,2058,Delpower X Bakuhatsu Miracle Genki!
"Imaizumi, Jun",135520,0,0,0,1,1,0,0,Original Creator,37262,Ta ga Tame no Alchemist
"Huan, Wu",136431,0,0,0,1,1,0,0,Original Creator,54018,Guan Miao Shenmeshi
"Horie, Nobuhiko",136851,0,0,0,1,1,0,0,Original Creator,1541,Souten no Ken
Ai,137088,0,0,0,1,1,0,0,Original Creator,29941,Million Doll
"Yamagami, Tatsuhiko",137137,0,0,0,1,1,0,0,Original Creator,23609,Gaki Deka (OVA)
"Ii, Kei",137219,0,0,0,1,1,0,0,Original Creator,39582,Kitsutsuki Tanteidokoro
"Kawaguchi, Masayuki",137434,0,0,0,1,1,0,0,Original Creator,6219,Nijiiro Hotaru: Eien no Natsuyasumi
"Kumagai, Kazuhiro",139968,0,0,0,1,1,0,0,Original Creator,1167,Samurai Gun
"Kojima, Ko",140170,0,0,0,1,1,0,0,Original Creator,8041,Sennin Buraku
"Ohno, Yuichiro",141168,0,0,0,1,1,0,0,Original Creator,39979,Business Fish
"Aoki, Ryou",141826,0,0,0,1,1,0,0,Original Story,40074,Gibiate
"Kagurazaka, Atsushi",142065,0,0,0,1,1,0,0,Original Story,5141,Taishou Yakyuu Musume.
