mal_id,anilist_id,title,type,staff_id_anilist,staff_name,staff_role,staff_role_group,staff_language,staff_favorites_mal,staff_favorites_anilist,staff_favorites,source,staff_group_key
1373,1373.0,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,Special,96938,"Tezuka, Osamu",Original Creator,original_creator,Japanese,4803,1951,4803,AniList,staff_id_anilist:96938
1373,1373.0,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,Special,104143,"Tezuka, Makoto",Director,director,Japanese,3,7,7,AniList,staff_id_anilist:104143
1374,1374.0,Kyoushoku Soukou Guyver (2005),TV,98093,"Takaya, Yoshiki",Original Creator,original_creator,Japanese,17,6,17,AniList,staff_id_anilist:98093
1374,1374.0,Kyoushoku Soukou Guyver (2005),TV,101765,"Akiyama, Katsuhito",Director,director,Japanese,12,14,14,AniList,staff_id_anilist:101765
1375,1375.0,Watashi no Ashinaga Ojisan,TV,367122,"Webster, Jean",Original Creator,original_creator,English,0,0,0,AniList,staff_id_anilist:367122
1375,1375.0,Watashi no Ashinaga Ojisan,TV,145740,"Yokota, Kazuyoshi",Director,director,Japanese,1,1,1,AniList,staff_id_anilist:145740
1376,1376.0,Ojamajo Doremi Na-i-sho,OVA,98940,"Toudou, Izumi",Original Creator,original_creator,Japanese,51,112,112,AniList,staff_id_anilist:98940
1377,1377.0,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,TV,97597,"Matsumoto, Leiji",Original Creator,original_creator,Japanese,1232,498,1232,AniList,staff_id_anilist:97597
1378,1378.0,Sengoku Kitan Youtouden Movie,Movie,98151,"Narumi, Takeshi",Original Story,original_creator,Japanese,0,1,1,AniList,staff_id_anilist:98151
1378,1378.0,Sengoku Kitan Youtouden Movie,Movie,101617,"Yamasaki, Osamu",Director,director,Japanese,14,6,14,AniList,staff_id_anilist:101617
1379,1379.0,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,Movie,97373,"Shigusawa, Keiichi",Original Creator,original_creator,Japanese,0,106,106,AniList,staff_id_anilist:97373
1379,1379.0,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,Movie,101722,"Watanabe, Takashi",Director,director,Japanese,71,28,71,AniList,staff_id_anilist:101722
1379,1379.0,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,Movie,97374,"Kuroboshi, Kouhaku",Original Character Design,original_character_design,Japanese,114,140,140,AniList,staff_id_anilist:97374
1380,1380.0,Blue Gender: The Warrior,Movie,100957,"Takahashi, Ryousuke",Original Creator,original_creator,Japanese,243,157,243,AniList,staff_id_anilist:100957
1380,1380.0,Blue Gender: The Warrior,Movie,100986,"Oohata, Kouichi",Director,director,Japanese,50,26,50,AniList,staff_id_anilist:100986
1381,1381.0,Seikai no Monshou Special,Special,97473,"Morioka, Hiroyuki",Original Creator,original_creator,Japanese,17,6,17,AniList,staff_id_anilist:97473
1381,1381.0,Seikai no Monshou Special,Special,102032,"Akai, Takami",Original Character Design,original_character_design,Japanese,7,9,9,AniList,staff_id_anilist:102032
1382,1382.0,Yuusha-Ou GaoGaiGar Final,OVA,107262,"Yonetani, Yoshitomo",Director,director,Japanese,56,35,56,AniList,staff_id_anilist:107262
1382,1382.0,Yuusha-Ou GaoGaiGar Final,OVA,114842,"Yamaguchi, Yuuji",Director,director,Japanese,7,4,7,AniList,staff_id_anilist:114842
1383,1383.0,Yuuwaku Countdown,OVA,97527,"Utatane, Hiroyuki",Original Creator,original_creator,Japanese,11,7,11,AniList,staff_id_anilist:97527
1384,1384.0,Kyuuketsuhime Miyu,OVA,97378,"Kakinouchi, Narumi",Original Creator,original_creator,Japanese,24,18,24,AniList,staff_id_anilist:97378
1384,1384.0,Kyuuketsuhime Miyu,OVA,97477,"Hirano, Toshiki",Director,director,Japanese,61,53,61,AniList,staff_id_anilist:97477
1386,1386.0,Blood Royale,OVA,100089,"Shinbou, Akiyuki",Director,director,Japanese,10022,3505,10022,AniList,staff_id_anilist:100089
1387,1387.0,Yakin Byoutou,OVA,109959,Mink,Original Creator,original_creator,Japanese,16,12,16,AniList,staff_id_anilist:109959
1387,1387.0,Yakin Byoutou,OVA,128922,"Mizuno, Kazunori",Director,director,Japanese,10,10,10,AniList,staff_id_anilist:128922
1388,1388.0,Yakin Byoutou Ni,OVA,109959,Mink,Original Creator,original_creator,Japanese,16,12,16,AniList,staff_id_anilist:109959
1389,1389.0,Yakin Byoutou San,OVA,109959,Mink,Original Creator,original_creator,Japanese,16,12,16,AniList,staff_id_anilist:109959
1390,1390.0,Parade Parade,OVA,100335,"Akifuji, Satoshi",Original Creator,original_creator,Japanese,1,1,1,AniList,staff_id_anilist:100335
1391,1391.0,Future GPX Cyber Formula,TV,97197,"Yatate, Hajime",Original Creator,original_creator,Japanese,156,203,203,AniList,staff_id_anilist:97197
1391,1391.0,Future GPX Cyber Formula,TV,118826,"Fukuda, Mitsuo",Director,director,Japanese,27,24,27,AniList,staff_id_anilist:118826
1391,1391.0,Future GPX Cyber Formula,TV,103430,"Inomata, Mutsumi",Original Character Design,original_character_design,Japanese,30,70,70,AniList,staff_id_anilist:103430
1392,1392.0,Future GPX Cyber Formula 11,OVA,97197,"Yatate, Hajime",Original Creator,original_creator,Japanese,156,203,203,AniList,staff_id_anilist:97197
1392,1392.0,Future GPX Cyber Formula 11,OVA,118826,"Fukuda, Mitsuo",Original Story,original_creator,Japanese,27,24,27,AniList,staff_id_anilist:118826
1392,1392.0,Future GPX Cyber Formula 11,OVA,118826,"Fukuda, Mitsuo",Director,director,Japanese,27,24,27,AniList,staff_id_anilist:118826
1392,1392.0,Future GPX Cyber Formula 11,OVA,103430,"Inomata, Mutsumi",Original Character Design,original_character_design,Japanese,30,70,70,AniList,staff_id_anilist:103430
1393,1393.0,Future GPX Cyber Formula Zero,OVA,97197,"Yatate, Hajime",Original Creator,original_creator,Japanese,156,203,203,AniList,staff_id_anilist:97197
1393,1393.0,Future GPX Cyber Formula Zero,OVA,118826,"Fukuda, Mitsuo",Original Story,original_creator,Japanese,27,24,27,AniList,staff_id_anilist:118826
1393,1393.0,Future GPX Cyber Formula Zero,OVA,103430,"Inomata, Mutsumi",Original Character Design,original_character_design,Japanese,30,70,70,AniList,staff_id_anilist:103430
1394,1394.0,Future GPX Cyber Formula Saga,OVA,97197,"Yatate, Hajime",Original Creator,original_creator,Japanese,156,203,203,AniList,staff_id_anilist:97197
1394,1394.0,Future GPX Cyber Formula Saga,OVA,118826,"Fukuda, Mitsuo",Original Story,original_creator,Japanese,27,24,27,AniList,staff_id_anilist:118826
1394,1394.0,Future GPX Cyber Formula Saga,OVA,103430,"Inomata, Mutsumi",Original Character Design,original_character_design,Japanese,30,70,70,AniList,staff_id_anilist:103430
1395,1395.0,Future GPX Cyber Formula Sin,OVA,97197,"Yatate, Hajime",Original Creator,original_creator,Japanese,156,203,203,AniList,staff_id_anilist:97197
1395,1395.0,Future GPX Cyber Formula Sin,OVA,118826,"Fukuda, Mitsuo",Original Story,original_creator,Japanese,27,24,27,AniList,staff_id_anilist:118826
1395,1395.0,Future GPX Cyber Formula Sin,OVA,103430,"Inomata, Mutsumi",Original Character Design,original_character_design,Japanese,30,70,70,AniList,staff_id_anilist:103430
1396,1396.0,Future GPX Cyber Formula: Early Days Renewal,OVA,97197,"Yatate, Hajime",Original Creator,original_creator,Japanese,156,203,203,AniList,staff_id_anilist:97197
1396,1396.0,Future GPX Cyber Formula: Early Days Renewal,OVA,118826,"Fukuda, Mitsuo",Director,director,Japanese,27,24,27,AniList,staff_id_anilist:118826
1396,1396.0,Future GPX Cyber Formula: Early Days Renewal,OVA,103430,"Inomata, Mutsumi",Original Character Design,original_character_design,Japanese,30,70,70,AniList,staff_id_anilist:103430
1397,1397.0,Macross 7,TV,97501,"Kawamori, Shouji",Original Creator,original_creator,Japanese,585,331,585,AniList,staff_id_anilist:97501
1397,1397.0,Macross 7,TV,104826,"Amino, Tetsurou",Director,director,Japanese,13,7,13,AniList,staff_id_anilist:104826
1397,1397.0,Macross 7,TV,96968,"Mikimoto, Haruhiko",Original Character Design,original_character_design,Japanese,198,188,198,AniList,staff_id_anilist:96968
1398,1398.0,Macross Dynamite 7,OVA,97501,"Kawamori, Shouji",Original Creator,original_creator,Japanese,585,331,585,AniList,staff_id_anilist:97501
1398,1398.0,Macross Dynamite 7,OVA,104826,"Amino, Tetsurou",Director,director,Japanese,13,7,13,AniList,staff_id_anilist:104826
1398,1398.0,Macross Dynamite 7,OVA,96968,"Mikimoto, Haruhiko",Original Character Design,original_character_design,Japanese,198,188,198,AniList,staff_id_anilist:96968
1399,1399.0,Macross 7 Encore,OVA,104826,"Amino, Tetsurou",Director,director,Japanese,13,7,13,AniList,staff_id_anilist:104826
1399,1399.0,Macross 7 Encore,OVA,96968,"Mikimoto, Haruhiko",Original Character Design,original_character_design,Japanese,198,188,198,AniList,staff_id_anilist:96968
1400,1400.0,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,Movie,104826,"Amino, Tetsurou",Director,director,Japanese,13,7,13,AniList,staff_id_anilist:104826
1400,1400.0,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,Movie,96968,"Mikimoto, Haruhiko",Original Character Design,original_character_design,Japanese,198,188,198,AniList,staff_id_anilist:96968
1401,1401.0,Bible Black: New Testament,OVA,107519,Seishoujo,Original Creator,original_creator,Japanese,0,70,70,AniList,staff_id_anilist:107519
1401,1401.0,Bible Black: New Testament,OVA,109495,Active,Original Creator,original_creator,Japanese,11,6,11,AniList,staff_id_anilist:109495
1401,1401.0,Bible Black: New Testament,OVA,107519,Seishoujo,Original Character Design,original_character_design,Japanese,0,70,70,AniList,staff_id_anilist:107519
1403,1403.0,Tsumamigui,OVA,106181,"Yokoyama, Hiromi",Director,director,Japanese,19,16,19,AniList,staff_id_anilist:106181
1403,1403.0,Tsumamigui,OVA,134655,"Kuroda, Akimi",Original Character Design,original_character_design,Japanese,3,14,14,AniList,staff_id_anilist:134655
1404,1404.0,Flutter of Birds: Tori-tachi no Habataki,OVA,102412,"Fujimoto, Yoshitaka",Director,director,Japanese,4,3,4,AniList,staff_id_anilist:102412
1406,1406.0,Gibo,OVA,151297,Guilty+,Original Creator,original_creator,Japanese,0,1,1,AniList,staff_id_anilist:151297
1407,1407.0,Stainless Night,OVA,117769,"Amagi, Kei",Original Creator,original_creator,Japanese,3,1,3,AniList,staff_id_anilist:117769
1407,1407.0,Stainless Night,OVA,105248,"Takahashi, Naohito",Director,director,Japanese,15,14,15,AniList,staff_id_anilist:105248
1408,1408.0,Kao no nai Tsuki,OVA,100183,Carnelian,Original Character Design,original_character_design,Japanese,71,15,71,AniList,staff_id_anilist:100183
1409,1409.0,IGPX: Immortal Grand Prix,TV,100094,"Mashimo, Kouichi",Director,director,Japanese,97,49,97,AniList,staff_id_anilist:100094
1411,1411.0,VS Knight Lamune & 40 Fresh,OVA,97460,"Akahori, Satoru",Original Creator,original_creator,Japanese,20,25,25,AniList,staff_id_anilist:97460
1411,1411.0,VS Knight Lamune & 40 Fresh,OVA,102412,"Fujimoto, Yoshitaka",Director,director,Japanese,4,3,4,AniList,staff_id_anilist:102412
